Transaction ID,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Prediction
7081,9277.0,-7.36795663832928,2.83180831916746,1.52366227152524,-1.60516733297102,0.904577659334205,-0.812213557655294,3.66992806153215,-3.65603973305442,10.3139737345822,11.9330171580429,2.57245057627018,-3.28434627836233,0.993339261554329,-5.05630303704097,-1.1056914989802,-2.32772998831129,-1.23002287365592,-1.52023096558822,-1.19811661113889,3.4237101586647,-2.59032641806292,-0.0408320118500587,-0.0685150712657048,0.848047733676284,1.35615846689807,0.0140550697650344,0.529443182282133,-0.40242907971091,0.01,Fraud
7082,9279.0,-7.91037843005292,3.28823108143703,1.04893260262191,-1.63043596989599,0.477172953737424,-0.836159314767069,3.3766489853706,-3.22008471565688,10.3261330490616,12.0032253679684,2.44685622801755,-3.12497683257007,1.05509366630221,-4.81600761807213,-1.13281169408794,-2.22452741398021,-1.07436067050657,-1.49222015416825,-1.23014191535688,3.44273735685908,-2.57995665599152,-0.0563300293708223,0.111238640064431,0.837131433852195,1.4593636869919,0.0239829396809861,0.505553220311046,-0.408915364052133,0.01,Fraud
7091,9291.0,-8.46337083397271,3.72736759975463,0.584683229017842,-1.6489163744716,0.116232265293425,-0.90571670688207,3.00615070753965,-2.78172041782906,10.3484066977668,12.0888261926384,2.32180789310946,-2.9551262788548,1.11617253049705,-4.57101028527651,-1.15776563075504,-2.1242061640688,-0.914695242106649,-1.47106438032892,-1.26479582073799,3.45675261806651,-2.56880969780885,-0.0884508583068079,0.17468496044351,0.832366239687312,1.53452021996678,0.0311999262823493,0.487219637165222,-0.411662980223967,0.01,Fraud
7486,10201.0,-9.50780719388656,-6.33218158098759,-2.3479291022635,5.9091581374726,-1.94612116558341,2.34782632353112,-2.89530663505538,-8.93341083969672,0.512017267002208,-1.22141405308754,-0.392136330520339,-1.4964482034166,2.52997923222969,2.64647183616143,1.1406185552338,2.19384331623023,0.9272735886291,0.359245585673692,0.358626083079915,-1.8815664363924,-5.25831658398572,-0.0718239576333259,-10.4779776426617,0.46138041616791,-2.1608003681397,0.327158204675363,4.17338715258663,-3.05408490308945,1895.88,Fraud
7618,10538.0,-6.4872859093908,-13.6304494248752,-3.19073525985381,2.89087873490709,-5.115534623706,2.39387288050469,3.75979062122559,-0.587387159225236,0.81689046575501,-1.73939877444309,2.19602677203618,-2.19129686944795,1.38398643429169,1.85272948187258,-1.0120093585686,0.882773054545658,1.90504000593044,-0.754152484646696,-0.990436231749779,8.01257442855485,2.36446516402321,-1.83556732732474,-3.43592137176239,-0.125620824753878,-1.31101141537512,-0.663525507769039,-0.702355887024033,0.694099691391451,3995.92,Fraud
7744,10784.0,-9.79106413405248,8.26175005111448,-2.52494141284772,-0.896417552401014,-2.43063722110991,4.53016749985235,-8.78459275108,-22.1590627272344,3.13083839053613,2.34403927545389,1.85435876481921,0.237107226450165,0.536751084455142,3.18534285858362,-0.82373282575076,0.460980622755157,2.67515971566162,0.484894550917052,-0.86968637431793,-4.5616077097645,22.5889894712903,-8.52714487200442,3.64268273348656,-0.534120169732098,0.489866423192045,0.228190701506413,1.15275889410934,0.156205011664516,10.76,Fraud
7745,10785.0,-6.0574908729961,5.24340810253703,-1.80913707578229,0.666109100933098,-3.23377476105042,5.40933047478855,-10.4707703653123,-22.2939818972999,-1.21387695650733,-5.78121816713379,0.75027784014581,0.778919139563513,-0.460452528942284,5.51042898531797,-2.20677202311902,2.19207053439228,1.53033352114877,1.06379951247754,-2.99195242470269,4.91180152096401,-11.0843236781192,4.53445388274524,1.89149417677804,-0.204888845520267,-1.31568410368722,-0.72368759619458,-0.313450819963988,0.268357100168883,168.0,Fraud
8297,11080.0,-2.12548982597957,5.97355569173344,-11.0347272274446,9.00714687170235,-1.68945053397167,-2.85441528535313,-7.81044074525876,2.03086994595841,-5.90282812214984,-12.8409338181318,12.0189131816199,-17.7691434633638,-0.431035658230095,-19.2143254902614,-0.962464574748091,-10.2666091836641,-15.5033921000669,-5.49492764246329,-0.410480977392724,1.49377464554928,1.6465182926595,-0.278484510810644,-0.664841293974353,-1.16455536944202,1.70179641354046,0.69080561470369,2.11974873337031,1.10893340333617,1.0,Fraud
8336,11131.0,-1.42662331260887,4.14198623236944,-9.80410344235714,6.66627300324451,-4.74952679326515,-2.07312900595144,-10.0899311630826,2.79134529885187,-3.2495156171301,-11.4204509744097,10.8530116481991,-15.969207520809,0.546690084634152,-14.690729133641,0.91233739988339,-12.2271892780267,-18.5873662058916,-6.92076186060174,3.16699890688552,1.41067765264616,1.86567876848945,0.407809281593599,0.605809354312964,-0.769348118123441,-1.7463368287861,0.502039516709683,1.9772583297728,0.711606531209485,1.0,Fraud
8611,11621.0,-27.670568881696,-34.607648642371,2.24307917299569,10.4630204180986,34.0993093435765,-23.4967139298714,-26.5481437726301,-0.779133713877862,7.49657679827683,6.60551151788845,1.28979497552563,0.408602470819902,2.80517802436893,0.730664207436887,2.84202260112544,-0.0537852483636162,1.30894876083937,-1.92345880451795,4.55535937937598,-12.8340416351954,-4.6510233522848,-1.62788342251667,-11.6699935157405,2.19262555708908,-2.48306888940391,1.78818878219345,8.25437559746772,-3.50925021984217,55.25,Fraud
8616,11629.0,-3.89119195123086,7.09891625215749,-11.4264670967961,8.60755678650129,-2.06570621026229,-2.98528802203595,-8.13858941693861,2.97392807853452,-6.27279046836547,-13.1934150665232,11.6197234753825,-17.6316063138707,-0.355194389515515,-18.8220867423816,-1.2831290856146,-10.0310966568698,-15.2270075099256,-5.32200898058982,-0.501750653452579,1.38261899967275,1.75708522742867,-0.18970915318715,-0.508629244173448,-1.18930816877394,1.18853649934791,0.605241885913626,1.8815287524148,0.875260407222375,1.0,Fraud
9036,12597.0,-2.58961719821269,7.01671438495857,-13.7054072869097,10.3432280604117,-2.95446103475574,-3.05511578527804,-9.3012886151434,3.34957336071614,-5.65421202641103,-11.853866972601,11.6692047358121,-17.2286622386187,0.0555715664836118,-18.4937733551053,-0.304172113519045,-10.6294973901353,-14.4412111342765,-5.10548646597228,1.2702262705049,1.48885519236896,1.88773772551451,0.333998184533223,0.28765904061745,-1.18640640906644,-0.690272670076388,0.631703772210546,1.93422076005943,0.789687172212655,1.0,Fraud
9180,13126.0,-2.88004235163471,5.22544230971559,-11.0633302799459,6.68995065770063,-5.7599239886738,-2.24403079081521,-11.1999752166959,4.01472180864313,-3.42930426351801,-11.5619497720699,10.446846814514,-15.4790524832016,0.734441608104148,-13.8837785491112,0.821439545395249,-11.911483017197,-18.1030037037729,-6.83783453880068,3.12692935212663,1.19144396640797,2.00288287701632,0.351102064721284,0.79525514045211,-0.778379381413672,-1.64681511254223,0.487538823287331,1.42771309550336,0.583172486219188,1.0,Fraud
9253,13323.0,-5.45436177939673,8.28742055534983,-12.7528112729386,8.59434189301081,-3.10600228114338,-3.17994875686414,-9.25279393795831,4.24506220985367,-6.32980084623466,-13.1366983691039,11.228470279576,-17.1313009454468,-0.169401056814124,-18.0499976898594,-1.36623566099065,-9.7235653091894,-14.7449024646768,-5.24730110631125,-0.574675143795817,1.30586191483437,1.84616479291417,-0.267171794223081,-0.310803969751621,-1.20168545799806,1.35217609502433,0.608424596360403,1.57471478384204,0.808725205090233,1.0,Fraud
9488,14073.0,-4.15301449873357,8.20479650456012,-15.0317142097481,10.330099825448,-3.99442609736294,-3.25001318447365,-10.4156978119079,4.62080391044331,-5.71124797098224,-11.7971810675777,11.2779207278067,-16.7283393320915,0.2413676825577,-17.7216383537133,-0.387299923381284,-10.3220166783853,-13.9590853730538,-5.03071003831832,1.19726633504633,1.41262488019492,1.97698839609887,0.25651048717528,0.485908106513804,-1.19882131436036,-0.526567394687845,0.634873502483478,1.62720907623952,0.723235068518316,1.0,Fraud
9510,14152.0,-4.71052878230567,8.63621438967976,-15.4962220036783,10.3133493732845,-4.35134098287048,-3.32268873543923,-10.7883728387388,5.06038112024979,-5.68931118776998,-11.7121866242875,11.1524905985837,-16.5581971409376,0.302644522406362,-17.4759212828566,-0.412393267331071,-10.222203169604,-13.7991476446987,-5.00858517858957,1.16202614780693,1.43423977941906,1.9905453513529,0.223785002572736,0.554408428563337,-1.20404159623154,-0.450684594730258,0.641836059375492,1.60595762479265,0.721643614506061,1.0,Fraud
10457,17044.0,-1.68695459672537,4.08124898223913,-7.77053807976854,5.56523954204705,-3.70160222851629,-3.1249158825629,-7.84860608810054,1.74821666624462,-3.27051148197076,-11.208722820105,10.0021902173471,-15.1449882216973,-0.213781565242229,-13.7803774903028,-0.459419511202153,-10.0531122447564,-17.0984442134069,-5.36665995636776,1.66171938384487,1.29963772793112,1.39314209766654,-0.543607593004903,-0.31785513959719,-0.0155273696765162,1.17895464688145,-0.205648592661351,1.91196712494943,0.950716341513942,1.0,Fraud
10569,17520.0,-5.26805322089363,9.06761342731767,-15.9607281345144,10.2966027898053,-4.70824109122294,-3.39537485177836,-11.1610570028797,5.49996263444947,-5.66737554592835,-11.6271935556579,11.0270590938161,-16.3880541668327,0.363921486512734,-17.230202160711,-0.437487559248993,-10.1223919213552,-13.6392089915234,-4.98645725844229,1.12678437819631,1.45587819528,2.00410994522741,0.191058399384387,0.622927669875126,-1.20926355739155,-0.374798862642666,0.64879803679546,1.58469734677224,0.720055870245492,1.0,Fraud
10621,17789.0,-2.60904145979899,4.49190041649208,-8.46452816598349,5.6943290067206,-4.1346689851548,-3.07840804018133,-7.71266614159481,2.2438512258387,-3.39019215883569,-11.1528907327478,9.76987381012323,-15.1178893864435,-0.0826875476479458,-13.6240915668357,-0.492064522945436,-10.1155599523526,-16.8253442775322,-5.12564475721405,2.06005366594767,1.52072320061296,1.55119792802262,-0.212868427823655,0.233112633306594,-0.0458925256169603,-0.0753650974990028,-0.313184611381896,1.97412328051297,0.813181376017964,89.99,Fraud
10631,17838.0,-5.18787810836635,6.96770866359565,-13.510931139095,8.61789514115238,-11.2144223939458,0.6722478387604,-9.46253281088355,5.32870420774381,-4.89700552817542,-11.7868116556041,9.36907905765884,-15.0941631493865,1.25637700700759,-11.8521613037824,0.274429814172421,-10.6882417917386,-18.3888105354245,-6.89884013301839,2.38280793552097,-0.623737291574186,2.08608300107406,0.760190240866359,0.716805785858217,-0.646743429628277,-1.61704292571624,0.172346889503238,0.626646780979254,-0.169726031129409,766.36,Fraud
10682,18064.0,-3.40844839738924,4.63420346557902,-8.98637756114015,5.76769372739405,-4.3400563982198,-3.26706206605183,-8.21584160122081,2.65282272986652,-3.32307078592638,-11.0287340069439,9.65977303069967,-14.9190279185566,0.0031689522530932,-13.3776580828504,-0.479967210191944,-9.98143317672046,-16.6681793193997,-5.13315376673952,2.04280595114603,1.34839459878705,1.49948545884676,-0.27750858470979,0.013462239255837,-0.0208847348070818,-0.057517886212763,-0.303920079446648,2.09645858225973,0.670475606774226,89.99,Fraud
10691,18088.0,-12.2240206243564,3.85415032971366,-12.4667657248211,9.64831072711484,-2.72696132147655,-4.44561038185083,-21.9228110340575,0.320792273696859,-4.43316165783721,-11.2014000859835,9.32879925655782,-13.1049334662012,0.88848078772943,-10.140200337183,0.713465392614318,-10.0986706554809,-17.5066115481045,-8.06120798966267,1.60687003263877,-2.14718143950284,-1.1598299509044,-1.50411888189644,-19.2543276173719,0.54486672601225,-4.78160552206407,-0.0077722810999307,3.05235768679424,-0.775035651186717,1218.89,Fraud
10784,18359.0,-4.07179906183145,4.92976519057674,-9.5233489113068,5.79191776457227,-4.77256107451684,-3.3072468142379,-8.51368011017379,3.07399945571264,-3.29762518911462,-10.95755089007,9.5407456285899,-14.7458493424181,0.0785630629037136,-13.1279711679022,-0.489527952922867,-9.86033886455941,-16.5111433452125,-5.11451986577754,2.00171025420955,1.35694306400582,1.50353969875991,-0.331471141569323,-0.0238270454743375,-0.0172984688000735,-0.0031548968238989,-0.30267316362824,2.07422617595988,0.662986332638537,89.99,Fraud
10802,18399.0,-14.4744374924863,6.50318451651946,-17.7126323688621,11.2703523334822,-4.15014206409808,-3.3720982088695,-16.5358068114174,-1.4439469925952,-6.81527289964437,-13.6705451263516,10.5452629545898,-15.0226996343749,0.171633085144947,-15.0663743633461,-0.259575939555838,-8.6687392723375,-12.8041408991277,-5.11662049533788,0.579200358016368,1.10124987016838,-2.47596222945688,0.342390706034285,-3.56450803816097,-0.81814019000188,0.153407682695978,0.755079460824454,2.70656616161759,-0.992916047059418,1.0,Fraud
10892,18675.0,-12.3396031574122,4.48826730168204,-16.5870729373632,10.1072738734101,-10.4201989827431,0.130669811857349,-15.6003233044816,-1.15769598093331,-5.3046309683427,-12.9389293107706,8.80568196718575,-13.5561301301468,1.16546376028499,-9.80988150207055,0.369987279150665,-9.50521044515487,-17.5420303090874,-6.79263778723153,2.06937744931751,-0.0855014634055812,-2.0896096332232,1.74531450014405,1.37681580939778,-0.554271418366818,-1.61074085196174,0.153725444536768,1.2124772080589,-1.86929047595671,188.78,Fraud
10898,18690.0,-15.3988450085358,7.47232389650112,-19.0269123426632,11.165525840514,-6.89385628014845,-2.12093657486019,-14.9133299850456,-0.721214094320184,-7.1750966153358,-14.166794659606,10.2777688628065,-14.9854337328686,0.345179234077653,-14.6663889726541,-0.346352541965346,-8.33324249555463,-12.6025964553952,-4.87668342078337,0.604625910708604,1.11150221461014,-2.44488368228,0.727495341024629,-0.345078151264077,-0.981748551471828,0.995271346300177,0.816761717958274,2.26294237384391,-1.17806316323334,1.0,Fraud
10907,18709.0,-4.73529189649555,5.22506305083021,-10.0602969781585,5.8161959633297,-5.20485887064271,-3.3475794776536,-8.81164654146728,3.49523644306377,-3.27219557149163,-10.8863870184435,9.4216989688558,-14.5726598049651,0.153958913162269,-12.8782555349104,-0.499101967207664,-9.73927619985483,-16.3540944235416,-5.09584311895594,1.96059240407598,1.3658207621398,1.50770087935985,-0.385449358630114,-0.0608514605329329,-0.0137357128366886,0.0512491423850427,-0.301434360418486,2.05187019763057,0.655548995026474,89.99,Fraud
10914,18714.0,-10.356862722761,8.68463978900257,-3.0065546817817,-0.910951863268451,-2.83616906107354,4.48790704308071,-9.10536534296,-21.7254415028215,3.14870628958018,2.41964968248412,1.73006905262031,0.402577254868575,0.60040008632885,3.42912758393447,-0.847262514877539,0.565917908296674,2.83262080730445,0.508992551436337,-0.904663076618023,-4.54353990110488,22.5995433627945,-8.55580793045634,3.74089657709649,-0.540228388755546,0.573614382236421,0.235687428194592,1.1323724145029,0.15109680173591,13.98,Fraud
11344,19762.0,-14.1791651073631,7.42136996239257,-21.405835744128,11.927511869244,-7.97428068736155,-2.20271027666529,-15.4716122801735,-0.356594909586509,-6.38012489838839,-13.3482776536659,10.1875873241664,-14.5639797552132,0.59375935763569,-14.4915983463022,-0.281392503951236,-8.2641288443605,-12.4398049728466,-4.83707902601307,0.753149847889189,1.00276434172175,-2.36683606243662,1.13095519799655,0.991153238179024,-1.03313210707298,-0.327179344936207,0.634692903522304,2.17190494464567,-1.39528768393339,1.0,Fraud
11711,20011.0,-14.7246270119253,7.87515679273047,-21.8723173644566,11.9061699078901,-8.34873369160876,-2.26284641969245,-15.8334427819606,0.0778736741759969,-6.35683349086288,-13.2616517082667,10.0637897462894,-14.3947668016721,0.654888723464231,-14.2483158270781,-0.305360761401071,-8.16163244506225,-12.2809648581754,-4.81858639342974,0.719787682108791,0.996468755724792,-2.36234492751884,1.09955729576975,1.03719942301307,-1.03635934178889,-0.254776514154375,0.642343201018144,2.16112922373151,-1.40128201963858,1.0,Fraud
11842,20332.0,-15.2713618637585,8.32658106147414,-22.3385905133352,11.8853128922128,-8.72133435613386,-2.32430694897567,-16.1964186599881,0.512881820424485,-6.33368515594745,-13.175198078736,9.93981974172569,-14.2254557039818,0.716033665192873,-14.0047761755606,-0.329447848153274,-8.0594194070953,-12.1220088158237,-4.79971013254961,0.686227163597458,0.993121017282391,-2.3568962794623,1.06801917704623,1.08561716724338,-1.03979707801119,-0.182006136246673,0.649920860777984,2.14924707788821,-1.40681133211222,1.0,Fraud
11881,20451.0,-15.8191787207718,8.7759971528627,-22.8046864614815,11.8648680803607,-9.09236053189517,-2.38689320657655,-16.5603681078199,0.948348594786058,-6.31065843275059,-13.0888909176936,9.81570317447819,-14.0560611837648,0.777191846436601,-13.7610179615936,-0.353635939812489,-7.95744722625995,-11.9629542349435,-4.7805077876172,0.652498045264831,0.992278949261366,-2.35063374523783,1.03636187430048,1.13605073696052,-1.0434137405139,-0.10892334328198,0.657436778462222,2.13642447085514,-1.41194537483904,1.0,Fraud
11892,20474.0,-10.9314373860576,9.09212288633871,-3.47386550244648,-0.920860517712675,-3.17634120082865,4.40187973874276,-9.49438792643782,-21.2839607265184,3.17283551941655,2.50659159411058,1.60464448049356,0.57565173926075,0.662976351628146,3.67692026931498,-0.870835769715218,0.666120684430547,2.99347638537053,0.530598564899367,-0.941133122968427,-4.51622079407237,22.6148893676169,-8.59364156538624,3.78771278271529,-0.544335869816236,0.644306764904732,0.241287799259319,1.10655500189673,0.15133998230016,9.98,Fraud
12031,20823.0,-5.37389915115034,5.53730585200481,-10.4518125335075,5.83100774657091,-5.20951179789955,-3.6582378731192,-9.52690553730044,3.99678797842864,-3.22494836618762,-10.7522066985195,9.28633660854299,-14.3679714993334,0.213304031873938,-12.6126594432727,-0.525823872740531,-9.66398303771943,-16.1787981817088,-5.07583921017045,1.92256672918654,1.46126992461152,1.55085414061927,-0.446762140895266,-0.0807661456448245,-0.0195813560548869,0.104115519788895,-0.304290343847496,1.95487567115366,0.686026942465869,1.0,Fraud
12071,20931.0,-16.3679230107968,9.22369194937548,-23.2706305232856,11.8447765860728,-9.46203714585895,-2.45044437416398,-16.9251520440555,1.38420847895884,-6.28773594816964,-13.0027093010697,9.69146098207319,-13.8865951585248,0.838361375836116,-13.5170724083842,-0.377910607106286,-7.85568149439455,-11.8038151924676,-4.76102594206856,0.618624412799665,0.993584598744375,-2.34367359429797,1.00460241382139,1.18821215709493,-1.04718376839983,-0.0355727659827232,0.664899774367373,2.12279575423083,-1.41674061492574,1.0,Fraud
12109,21046.0,-16.9174682656955,9.66990017304097,-23.7364434105216,11.8249902296814,-9.83054822917941,-2.51482887310345,-17.2906566748216,1.8204078670595,-6.26490348784789,-12.9166361091709,9.56711029521397,-13.7170673789468,0.899540705915631,-13.2729650621928,-0.402260044266312,-7.75409405936683,-11.6446032058862,-4.74130270962407,0.58462597267458,0.996745095162688,-2.33611095619483,0.972754726208974,1.24186581168063,-1.05108624820763,0.0380090796054737,0.672317065099677,2.10847085205046,-1.42124325273233,1.0,Fraud
12157,21177.0,-5.90551652267712,6.04027993865125,-11.0916369981566,5.79757078647836,-6.19389045247955,-3.32242656370477,-9.26968813026341,4.33963141607018,-3.24698303488334,-10.7648260387545,9.17922530900545,-14.2570713123205,0.291994339974086,-12.3994078766102,-0.536801298668379,-9.50579345427866,-16.0492278165032,-5.04559452917253,1.89456679914716,1.35141117730964,1.50490503278289,-0.428452743577757,0.211269798824458,-0.0264676648439011,0.243539715991979,-0.285139541505526,2.0160562407405,0.62827171206843,89.99,Fraud
12230,21377.0,-6.59824534296877,6.2870664892955,-11.6022295919663,5.83979348923133,-6.45772292497261,-3.47850316847725,-9.76086725194195,4.76815473822345,-3.19697783849487,-10.6561481321643,9.06109409566254,-14.0577997731046,0.365763808490014,-12.1374595406538,-0.541331978859415,-9.39254105400436,-15.8820210984911,-5.04285823923509,1.84647392852965,1.35529439833267,1.51337287641379,-0.523757906738509,-0.106542102484123,-0.0082674349126816,0.229718744599993,-0.290764696497298,2.0046346601859,0.63121166304938,89.99,Fraud
12262,21419.0,-17.4677100117887,10.1148157246654,-24.2021422329158,11.8054692105913,-10.1980458075926,-2.5799380080012,-17.6567879964837,2.25690247596699,-6.24214930949065,-12.8306571996417,9.44266526535108,-13.5474858999444,0.960728558325579,-13.0287170264518,-0.426674498701321,-7.65266166506753,-11.4853277896478,-4.72136957553102,0.550519004149565,1.00151850195952,-2.32802441621057,0.940830319350178,1.29681706144136,-1.05510390359967,0.11179202805362,0.679694612203418,2.09354057112569,-1.42549145377361,1.0,Fraud
12326,21570.0,-7.26456096738832,6.57712531505206,-12.1387153685985,5.8651470661439,-6.88591311529983,-3.52177268877731,-10.0613735813063,5.19058821775672,-3.17186548766467,-10.5853663749267,8.94166507579763,-13.8843925987509,0.44119419866412,-11.8871737109064,-0.551169499846371,-9.272106749548,-15.724715104531,-5.02333078787066,1.804916226668,1.37070901599827,1.51965736434991,-0.578047057095268,-0.138307530213517,-0.005171470865434,0.28493782798657,-0.289686969132346,1.97982515921143,0.624805525113923,89.99,Fraud
